Code.essai;Date;Observateurs;Scribe;Stade.phenologique;Maladie;Organe;Placette;Bloc;X.;Valeur
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A5;A;75;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A5;A;76;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A5;A;77;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A5;A;78;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A5;A;79;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A5;A;80;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A5;A;81;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A5;A;82;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A5;A;83;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A5;A;84;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A5;A;85;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A5;A;86;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A5;A;87;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A5;A;88;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A5;A;89;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A5;A;90;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A5;A;91;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A5;A;92;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A5;A;93;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A5;A;94;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A5;A;95;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A5;A;96;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A5;A;97;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A5;A;98;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A5;A;99;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A5;A;100;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;1;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;2;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;3;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;4;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;5;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;6;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;7;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;8;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;9;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;10;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;11;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;12;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;13;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;14;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;15;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;16;12
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;17;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;18;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;19;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;20;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;21;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;22;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;23;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;24;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;25;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;26;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;27;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;28;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;29;6
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;30;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;31;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;32;6
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;33;12
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;34;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;35;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;36;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;37;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;38;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;39;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;40;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;41;8
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;42;12
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;43;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;44;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;45;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;46;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;47;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;48;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;49;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;50;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;51;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;52;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;53;8
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;54;6
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;55;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;56;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;57;6
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;58;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;59;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;60;10
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;61;8
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;62;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;63;8
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;64;6
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;65;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;66;6
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;67;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;68;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;69;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;70;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;71;8
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;72;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;73;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;74;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;75;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;76;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;77;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;78;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;79;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;80;6
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;81;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;82;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;83;8
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;84;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;85;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;86;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;87;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;88;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;89;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;90;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;91;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;92;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;93;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;94;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;95;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;96;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;97;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;98;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;99;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B5;B;100;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;1;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;2;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;3;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;4;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;5;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;6;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;7;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;8;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;9;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;10;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;11;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;12;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;13;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;14;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;15;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;16;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;17;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;18;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;19;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;20;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;21;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;22;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;23;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;24;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;25;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;26;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;27;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;28;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;29;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;30;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;31;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;32;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;33;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;34;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;35;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;36;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;37;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;38;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;39;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;40;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;41;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;42;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;43;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;44;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;45;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;46;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;47;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;48;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;49;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;50;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;51;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;52;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;53;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;54;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;55;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;56;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;57;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;58;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;59;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;60;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;61;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;62;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;63;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;64;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;65;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;66;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;67;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;68;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;69;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;70;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;71;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;72;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;73;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;74;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;75;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;76;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;77;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;78;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;79;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;80;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;81;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;82;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;83;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;84;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;85;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;86;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;87;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;88;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;89;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;90;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;91;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;92;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;93;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;94;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;95;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;96;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;97;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;98;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;99;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C5;C;100;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;1;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;2;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;3;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;4;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;5;7
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;6;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;7;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;8;6
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;9;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;10;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;11;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;12;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;13;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;14;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;15;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;16;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;17;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;18;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;19;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;20;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;21;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;22;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;23;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;24;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;25;14
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;26;13
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;27;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;28;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;29;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;30;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;31;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;32;8
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;33;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;34;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;35;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;36;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;37;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;38;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;39;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;40;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;41;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;42;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;43;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;44;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;45;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;46;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;47;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;48;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;49;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;50;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;51;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;52;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;53;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;54;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;55;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;56;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;57;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;58;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;59;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;60;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;61;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;62;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;63;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;64;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;65;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;66;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;67;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;68;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;69;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;70;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;71;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;72;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;73;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;74;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;75;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;76;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;77;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;78;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;79;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;80;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;81;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;82;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;83;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;84;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;85;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;86;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;87;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;88;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;89;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D5;D;90;0
